X,Y
22.9729,0.00371351
23.0122,0.00373724
23.0514,0.00376074
23.0907,0.00378393
23.13,0.00380673
23.1692,0.00382909
23.2085,0.00385093
23.2478,0.00387219
23.2871,0.00389282
23.3263,0.00391276
23.3656,0.00393195
23.4049,0.00395035
23.4441,0.00396791
23.4834,0.0039846
23.5227,0.00400037
23.5619,0.00401522
23.6012,0.0040291
23.6405,0.004042
23.6798,0.00405391
23.719,0.00406483
23.7583,0.00407474
23.7976,0.00408367
23.8368,0.00409161
23.8761,0.00409859
23.9154,0.00410463
23.9546,0.00410975
23.9939,0.00411399
24.0332,0.00411739
24.0725,0.00411998
24.1117,0.00412183
24.151,0.00412297
24.1903,0.00412347
24.2295,0.00412339
24.2688,0.0041228
24.3081,0.00412175
24.3473,0.00412032
24.3866,0.00411859
24.4259,0.00411663
24.4652,0.00411451
24.5044,0.00411231
24.5437,0.00411011
24.583,0.00410799
24.6222,0.00410603
24.6615,0.0041043
24.7008,0.00410288
24.74,0.00410185
24.7793,0.00410128
24.8186,0.00410124
24.8579,0.00410179
24.8971,0.00410301
24.9364,0.00410495
24.9757,0.00410768
25.0149,0.00411123
25.0542,0.00411567
25.0935,0.00412103
25.1327,0.00412736
25.172,0.00413469
25.2113,0.00414303
25.2506,0.00415243
25.2898,0.00416288
25.3291,0.0041744
25.3684,0.004187
25.4076,0.00420067
25.4469,0.0042154
25.4862,0.00423118
25.5254,0.00424799
25.5647,0.00426579
25.604,0.00428457
25.6433,0.00430427
25.6825,0.00432486
25.7218,0.00434629
25.7611,0.0043685
25.8003,0.00439144
25.8396,0.00441504
25.8789,0.00443924
25.9181,0.00446397
25.9574,0.00448915
25.9967,0.00451471
26.0359,0.00454056
26.0752,0.00456664
26.1145,0.00459286
26.1538,0.00461913
26.193,0.00464538
26.2323,0.00467152
26.2716,0.00469746
26.3108,0.00472313
26.3501,0.00474845
26.3894,0.00477333
26.4286,0.00479771
26.4679,0.0048215
26.5072,0.00484464
26.5465,0.00486706
26.5857,0.00488871
26.625,0.00490951
26.6643,0.00492942
26.7035,0.00494839
26.7428,0.00496638
26.7821,0.00498335
26.8213,0.00499926
26.8606,0.0050141
26.8999,0.00502783
26.9392,0.00504046
26.9784,0.00505196
27.0177,0.00506235
27.057,0.00507163
27.0962,0.0050798
27.1355,0.00508689
27.1748,0.00509293
27.214,0.00509794
27.2533,0.00510196
27.2926,0.00510504
27.3319,0.00510722
27.3711,0.00510855
27.4104,0.00510911
27.4497,0.00510894
27.4889,0.00510812
27.5282,0.00510671
27.5675,0.00510481
27.6067,0.00510247
27.646,0.00509979
27.6853,0.00509685
27.7246,0.00509372
27.7638,0.00509051
27.8031,0.00508729
27.8424,0.00508415
27.8816,0.00508118
27.9209,0.00507847
27.9602,0.0050761
27.9994,0.00507415
28.0387,0.00507271
28.078,0.00507185
28.1173,0.00507165
28.1565,0.00507218
28.1958,0.0050735
28.2351,0.00507569
28.2743,0.0050788
28.3136,0.00508288
28.3529,0.00508798
28.3921,0.00509415
28.4314,0.00510141
28.4707,0.0051098
28.51,0.00511935
28.5492,0.00513007
28.5885,0.00514197
28.6278,0.00515505
28.667,0.00516931
28.7063,0.00518475
28.7456,0.00520134
28.7848,0.00521906
28.8241,0.00523788
28.8634,0.00525777
28.9027,0.00527869
28.9419,0.00530058
28.9812,0.00532339
29.0205,0.00534706
29.0597,0.00537153
29.099,0.00539674
29.1383,0.00542259
29.1775,0.00544903
29.2168,0.00547596
29.2561,0.00550331
29.2954,0.00553099
29.3346,0.0055589
29.3739,0.00558697
29.4132,0.00561509
29.4524,0.00564318
29.4917,0.00567115
29.531,0.0056989
29.5702,0.00572635
29.6095,0.0057534
29.6488,0.00577998
29.6881,0.00580599
29.7273,0.00583136
29.7666,0.00585601
29.8059,0.00587986
29.8451,0.00590285
29.8844,0.00592492
29.9237,0.005946
29.9629,0.00596604
30.0022,0.005985
30.0415,0.00600283
30.0807,0.0060195
30.12,0.00603498
30.1593,0.00604925
30.1986,0.00606229
30.2378,0.0060741
30.2771,0.00608468
30.3164,0.00609403
30.3556,0.00610217
30.3949,0.00610912
30.4342,0.0061149
30.4734,0.00611955
30.5127,0.00612311
30.552,0.00612563
30.5913,0.00612716
30.6305,0.00612777
30.6698,0.0061275
30.7091,0.00612644
30.7483,0.00612466
30.7876,0.00612224
30.8269,0.00611925
30.8661,0.00611579
30.9054,0.00611195
30.9447,0.00610781
30.984,0.00610347
31.0232,0.00609902
31.0625,0.00609456
31.1018,0.00609019
31.141,0.00608599
